date,code,close
2024-09-23,BK0464,4264.230000
2024-09-24,BK0464,4406.070000
2024-09-25,BK0464,4458.150000
2024-09-26,BK0464,4549.460000
2024-09-27,BK0464,4654.400000
2024-09-30,BK0464,5019.720000
2024-10-08,BK0464,5247.870000
2024-10-09,BK0464,4833.620000
2024-10-10,BK0464,4891.140000
2024-10-11,BK0464,4795.960000
2024-10-14,BK0464,4874.690000
2024-10-15,BK0464,4766.540000
2024-10-16,BK0464,4780.260000
2024-10-17,BK0464,4735.010000
2024-10-18,BK0464,4823.150000
2024-10-21,BK0464,4903.200000
2024-10-22,BK0464,4992.330000
2024-10-23,BK0464,5054.260000
2024-10-24,BK0464,5042.180000
2024-10-25,BK0464,5112.610000
2024-10-28,BK0464,5261.320000
2024-10-29,BK0464,5147.020000
2024-10-30,BK0464,5170.070000
2024-10-31,BK0464,5162.490000
2024-11-01,BK0464,5114.180000
2024-11-04,BK0464,5205.380000
2024-11-05,BK0464,5339.540000
2024-11-06,BK0464,5389.380000
2024-11-07,BK0464,5504.630000
2024-11-08,BK0464,5524.760000
2024-11-11,BK0464,5535.520000
2024-11-12,BK0464,5474.280000
2024-11-13,BK0464,5570.000000
2024-11-14,BK0464,5487.920000
2024-11-15,BK0464,5415.280000
2024-11-18,BK0464,5366.210000
2024-11-19,BK0464,5431.260000
2024-11-20,BK0464,5594.600000
2024-11-21,BK0464,5588.030000
2024-11-22,BK0464,5464.700000
2024-11-25,BK0464,5552.970000
2024-11-26,BK0464,5470.910000
2024-11-27,BK0464,5459.890000
2024-11-28,BK0464,5461.600000
2024-11-29,BK0464,5449.220000
2024-12-02,BK0464,5552.710000
2024-12-03,BK0464,5560.760000
2024-12-04,BK0464,5595.950000
2024-12-05,BK0464,5666.130000
2024-12-06,BK0464,5691.700000
2024-12-09,BK0464,5725.080000
2024-12-10,BK0464,5694.210000
2024-12-11,BK0464,5758.730000
2024-12-12,BK0464,5832.490000
2024-12-13,BK0464,5690.880000
2024-12-16,BK0464,5769.670000
2024-12-17,BK0464,5599.110000
2024-12-18,BK0464,5621.630000
2024-12-19,BK0464,5509.000000
2024-12-20,BK0464,5511.800000
2024-12-23,BK0464,5384.750000
2024-12-24,BK0464,5449.020000
2024-12-25,BK0464,5348.030000
2024-12-26,BK0464,5350.750000
2024-12-27,BK0464,5483.690000
2024-12-30,BK0464,5439.200000
