date,code,close
2024-09-23,BK1090,931.890000
2024-09-24,BK1090,961.400000
2024-09-25,BK1090,971.190000
2024-09-26,BK1090,1003.640000
2024-09-27,BK1090,1059.360000
2024-09-30,BK1090,1192.560000
2024-10-08,BK1090,1330.220000
2024-10-09,BK1090,1205.500000
2024-10-10,BK1090,1198.460000
2024-10-11,BK1090,1138.040000
2024-10-14,BK1090,1181.540000
2024-10-15,BK1090,1163.780000
2024-10-16,BK1090,1164.150000
2024-10-17,BK1090,1165.990000
2024-10-18,BK1090,1216.590000
2024-10-21,BK1090,1253.430000
2024-10-22,BK1090,1259.360000
2024-10-23,BK1090,1261.540000
2024-10-24,BK1090,1256.960000
2024-10-25,BK1090,1278.110000
2024-10-28,BK1090,1307.640000
2024-10-29,BK1090,1294.800000
2024-10-30,BK1090,1296.050000
2024-10-31,BK1090,1314.930000
2024-11-01,BK1090,1259.240000
2024-11-04,BK1090,1318.060000
2024-11-05,BK1090,1373.290000
2024-11-06,BK1090,1394.140000
2024-11-07,BK1090,1409.150000
2024-11-08,BK1090,1420.490000
2024-11-11,BK1090,1468.420000
2024-11-12,BK1090,1441.050000
2024-11-13,BK1090,1446.990000
2024-11-14,BK1090,1403.770000
2024-11-15,BK1090,1377.060000
2024-11-18,BK1090,1330.450000
2024-11-19,BK1090,1386.190000
2024-11-20,BK1090,1428.470000
2024-11-21,BK1090,1431.900000
2024-11-22,BK1090,1379.520000
2024-11-25,BK1090,1404.160000
2024-11-26,BK1090,1372.250000
2024-11-27,BK1090,1398.770000
2024-11-28,BK1090,1392.860000
2024-11-29,BK1090,1439.780000
2024-12-02,BK1090,1487.940000
2024-12-03,BK1090,1497.120000
2024-12-04,BK1090,1500.900000
2024-12-05,BK1090,1534.940000
2024-12-06,BK1090,1529.720000
2024-12-09,BK1090,1532.810000
2024-12-10,BK1090,1569.410000
2024-12-11,BK1090,1580.980000
2024-12-12,BK1090,1573.920000
2024-12-13,BK1090,1547.030000
2024-12-16,BK1090,1523.990000
2024-12-17,BK1090,1463.600000
2024-12-18,BK1090,1477.070000
2024-12-19,BK1090,1486.420000
2024-12-20,BK1090,1513.560000
2024-12-23,BK1090,1441.550000
2024-12-24,BK1090,1462.810000
2024-12-25,BK1090,1433.190000
2024-12-26,BK1090,1465.480000
2024-12-27,BK1090,1465.670000
2024-12-30,BK1090,1447.060000
2024-12-31,BK1090,1396.960000
2025-01-02,BK1090,1371.320000
2025-01-03,BK1090,1312.240000
2025-01-06,BK1090,1299.000000
2025-01-07,BK1090,1342.600000
2025-01-08,BK1090,1355.580000
2025-01-09,BK1090,1374.380000
2025-01-10,BK1090,1348.900000
2025-01-13,BK1090,1347.600000
2025-01-14,BK1090,1436.950000
2025-01-15,BK1090,1431.460000
2025-01-16,BK1090,1431.670000
2025-01-17,BK1090,1432.650000
2025-01-20,BK1090,1449.570000
2025-01-21,BK1090,1471.840000
2025-01-22,BK1090,1453.150000
2025-01-23,BK1090,1452.470000
2025-01-24,BK1090,1481.840000
2025-01-27,BK1090,1442.460000
2025-02-05,BK1090,1479.490000
2025-02-06,BK1090,1546.820000
2025-02-07,BK1090,1567.160000
2025-02-10,BK1090,1597.260000
2025-02-11,BK1090,1598.600000
2025-02-12,BK1090,1625.790000
2025-02-13,BK1090,1590.880000
2025-02-14,BK1090,1590.450000
2025-02-17,BK1090,1630.710000
2025-02-18,BK1090,1594.640000
2025-02-19,BK1090,1674.370000
2025-02-20,BK1090,1704.620000
2025-02-21,BK1090,1739.980000
2025-02-24,BK1090,1741.280000
2025-02-25,BK1090,1749.660000
2025-02-26,BK1090,1789.380000
2025-02-27,BK1090,1776.660000
2025-02-28,BK1090,1679.930000
2025-03-03,BK1090,1680.160000
2025-03-04,BK1090,1727.570000
2025-03-05,BK1090,1758.300000
2025-03-06,BK1090,1799.060000
2025-03-07,BK1090,1796.890000
2025-03-10,BK1090,1804.930000
2025-03-11,BK1090,1809.660000
2025-03-12,BK1090,1818.140000
2025-03-13,BK1090,1767.900000
2025-03-14,BK1090,1798.270000
2025-03-17,BK1090,1815.840000
2025-03-18,BK1090,1830.670000
2025-03-19,BK1090,1828.590000
2025-03-20,BK1090,1833.730000
2025-03-21,BK1090,1773.810000
2025-03-24,BK1090,1739.160000
2025-03-25,BK1090,1712.150000
2025-03-26,BK1090,1734.960000
2025-03-27,BK1090,1714.490000
2025-03-28,BK1090,1687.070000
2025-03-31,BK1090,1665.180000
2025-04-01,BK1090,1663.480000
2025-04-02,BK1090,1677.530000
2025-04-03,BK1090,1646.000000
2025-04-07,BK1090,1406.080000
2025-04-08,BK1090,1395.050000
2025-04-09,BK1090,1447.150000
2025-04-10,BK1090,1495.580000
2025-04-11,BK1090,1521.390000
2025-04-14,BK1090,1547.310000
2025-04-15,BK1090,1546.690000
2025-04-16,BK1090,1512.550000
2025-04-17,BK1090,1513.740000
2025-04-18,BK1090,1517.950000
2025-04-21,BK1090,1556.220000
2025-04-22,BK1090,1540.930000
2025-04-23,BK1090,1586.340000
2025-04-24,BK1090,1559.490000
2025-04-25,BK1090,1565.770000
2025-04-28,BK1090,1540.990000
2025-04-29,BK1090,1564.080000
2025-04-30,BK1090,1604.460000
2025-05-06,BK1090,1663.060000
2025-05-07,BK1090,1672.500000
2025-05-08,BK1090,1698.730000
2025-05-09,BK1090,1669.790000
2025-05-12,BK1090,1714.270000
2025-05-13,BK1090,1697.310000
2025-05-14,BK1090,1690.340000
2025-05-15,BK1090,1663.280000
2025-05-16,BK1090,1681.160000
2025-05-19,BK1090,1685.550000
2025-05-20,BK1090,1697.600000
2025-05-21,BK1090,1680.400000
2025-05-22,BK1090,1659.300000
2025-05-23,BK1090,1638.920000
2025-05-26,BK1090,1659.260000
2025-05-27,BK1090,1650.770000
2025-05-28,BK1090,1649.490000
2025-05-29,BK1090,1683.340000
2025-05-30,BK1090,1644.580000
2025-06-03,BK1090,1649.990000
2025-06-04,BK1090,1662.890000
2025-06-05,BK1090,1684.310000
2025-06-06,BK1090,1674.360000
2025-06-09,BK1090,1692.910000
2025-06-10,BK1090,1671.160000
2025-06-11,BK1090,1683.720000
2025-06-12,BK1090,1685.440000
2025-06-13,BK1090,1651.850000
