date,code,close
2024-09-23,BK1166,870.650000
2024-09-24,BK1166,898.570000
2024-09-25,BK1166,909.920000
2024-09-26,BK1166,938.390000
2024-09-27,BK1166,992.840000
2024-09-30,BK1166,1114.700000
2024-10-08,BK1166,1240.070000
2024-10-09,BK1166,1122.570000
2024-10-10,BK1166,1122.860000
2024-10-11,BK1166,1061.060000
2024-10-14,BK1166,1113.280000
2024-10-15,BK1166,1107.130000
2024-10-16,BK1166,1108.390000
2024-10-17,BK1166,1114.180000
2024-10-18,BK1166,1166.620000
2024-10-21,BK1166,1234.300000
2024-10-22,BK1166,1229.120000
2024-10-23,BK1166,1243.860000
2024-10-24,BK1166,1236.070000
2024-10-25,BK1166,1262.190000
2024-10-28,BK1166,1298.190000
2024-10-29,BK1166,1271.760000
2024-10-30,BK1166,1290.330000
2024-10-31,BK1166,1317.330000
2024-11-01,BK1166,1248.110000
2024-11-04,BK1166,1281.920000
2024-11-05,BK1166,1342.020000
2024-11-06,BK1166,1378.400000
2024-11-07,BK1166,1387.590000
2024-11-08,BK1166,1407.960000
2024-11-11,BK1166,1443.870000
2024-11-12,BK1166,1411.470000
2024-11-13,BK1166,1413.920000
2024-11-14,BK1166,1364.730000
2024-11-15,BK1166,1322.840000
2024-11-18,BK1166,1291.910000
2024-11-19,BK1166,1333.470000
2024-11-20,BK1166,1364.830000
2024-11-21,BK1166,1366.120000
2024-11-22,BK1166,1312.070000
2024-11-25,BK1166,1317.750000
2024-11-26,BK1166,1293.000000
2024-11-27,BK1166,1325.560000
2024-11-28,BK1166,1327.300000
2024-11-29,BK1166,1348.540000
2024-12-02,BK1166,1380.520000
2024-12-03,BK1166,1382.890000
2024-12-04,BK1166,1358.760000
2024-12-05,BK1166,1384.510000
2024-12-06,BK1166,1388.370000
2024-12-09,BK1166,1372.330000
2024-12-10,BK1166,1395.180000
2024-12-11,BK1166,1413.470000
2024-12-12,BK1166,1421.740000
2024-12-13,BK1166,1391.770000
2024-12-16,BK1166,1376.810000
2024-12-17,BK1166,1322.700000
2024-12-18,BK1166,1328.980000
2024-12-19,BK1166,1333.180000
2024-12-20,BK1166,1350.400000
2024-12-23,BK1166,1286.650000
2024-12-24,BK1166,1301.300000
2024-12-25,BK1166,1280.930000
2024-12-26,BK1166,1302.730000
2024-12-27,BK1166,1313.130000
2024-12-30,BK1166,1302.930000
2024-12-31,BK1166,1260.840000
2025-01-02,BK1166,1225.180000
2025-01-03,BK1166,1169.970000
2025-01-06,BK1166,1158.700000
2025-01-07,BK1166,1191.370000
2025-01-08,BK1166,1189.160000
2025-01-09,BK1166,1206.190000
2025-01-10,BK1166,1176.470000
2025-01-13,BK1166,1178.220000
2025-01-14,BK1166,1247.320000
2025-01-15,BK1166,1236.600000
2025-01-16,BK1166,1240.670000
2025-01-17,BK1166,1244.120000
2025-01-20,BK1166,1256.880000
2025-01-21,BK1166,1255.310000
2025-01-22,BK1166,1237.960000
2025-01-23,BK1166,1233.930000
2025-01-24,BK1166,1254.020000
2025-01-27,BK1166,1231.710000
2025-02-05,BK1166,1264.490000
2025-02-06,BK1166,1315.540000
2025-02-07,BK1166,1338.520000
2025-02-10,BK1166,1365.610000
2025-02-11,BK1166,1361.680000
2025-02-12,BK1166,1383.990000
2025-02-13,BK1166,1370.840000
2025-02-14,BK1166,1377.130000
2025-02-17,BK1166,1388.980000
2025-02-18,BK1166,1347.310000
2025-02-19,BK1166,1391.970000
2025-02-20,BK1166,1406.280000
2025-02-21,BK1166,1426.740000
2025-02-24,BK1166,1447.350000
2025-02-25,BK1166,1453.030000
2025-02-26,BK1166,1466.770000
2025-02-27,BK1166,1456.360000
2025-02-28,BK1166,1392.920000
2025-03-03,BK1166,1400.480000
2025-03-04,BK1166,1429.930000
2025-03-05,BK1166,1446.030000
2025-03-06,BK1166,1471.380000
2025-03-07,BK1166,1472.630000
2025-03-10,BK1166,1473.540000
2025-03-11,BK1166,1480.600000
2025-03-12,BK1166,1486.210000
2025-03-13,BK1166,1454.230000
2025-03-14,BK1166,1478.520000
2025-03-17,BK1166,1486.520000
2025-03-18,BK1166,1492.330000
2025-03-19,BK1166,1478.130000
2025-03-20,BK1166,1476.880000
2025-03-21,BK1166,1443.460000
2025-03-24,BK1166,1411.220000
2025-03-25,BK1166,1399.500000
2025-03-26,BK1166,1412.680000
2025-03-27,BK1166,1401.860000
2025-03-28,BK1166,1378.970000
2025-03-31,BK1166,1366.810000
2025-04-01,BK1166,1373.470000
2025-04-02,BK1166,1377.870000
2025-04-03,BK1166,1364.770000
2025-04-07,BK1166,1179.570000
2025-04-08,BK1166,1183.130000
2025-04-09,BK1166,1233.990000
2025-04-10,BK1166,1262.540000
2025-04-11,BK1166,1280.020000
2025-04-14,BK1166,1297.850000
2025-04-15,BK1166,1289.870000
2025-04-16,BK1166,1270.070000
2025-04-17,BK1166,1274.380000
2025-04-18,BK1166,1282.490000
2025-04-21,BK1166,1310.400000
2025-04-22,BK1166,1304.470000
2025-04-23,BK1166,1329.670000
2025-04-24,BK1166,1312.290000
2025-04-25,BK1166,1311.220000
2025-04-28,BK1166,1289.270000
2025-04-29,BK1166,1299.980000
