date,code,close
2024-09-23,BK1106,827.750000
2024-09-24,BK1106,855.650000
2024-09-25,BK1106,868.690000
2024-09-26,BK1106,898.380000
2024-09-27,BK1106,951.450000
2024-09-30,BK1106,1069.620000
2024-10-08,BK1106,1172.320000
2024-10-09,BK1106,1063.620000
2024-10-10,BK1106,1058.820000
2024-10-11,BK1106,1004.960000
2024-10-14,BK1106,1022.060000
2024-10-15,BK1106,1003.230000
2024-10-16,BK1106,1003.990000
2024-10-17,BK1106,1000.890000
2024-10-18,BK1106,1039.570000
2024-10-21,BK1106,1057.860000
2024-10-22,BK1106,1073.670000
2024-10-23,BK1106,1069.150000
2024-10-24,BK1106,1072.160000
2024-10-25,BK1106,1095.670000
2024-10-28,BK1106,1121.290000
2024-10-29,BK1106,1086.370000
2024-10-30,BK1106,1072.410000
2024-10-31,BK1106,1077.550000
2024-11-01,BK1106,1063.960000
2024-11-04,BK1106,1085.170000
2024-11-05,BK1106,1110.010000
2024-11-06,BK1106,1112.980000
2024-11-07,BK1106,1141.560000
2024-11-08,BK1106,1136.960000
2024-11-11,BK1106,1157.330000
2024-11-12,BK1106,1167.700000
2024-11-13,BK1106,1153.700000
2024-11-14,BK1106,1113.670000
2024-11-15,BK1106,1084.110000
2024-11-18,BK1106,1057.480000
2024-11-19,BK1106,1078.480000
2024-11-20,BK1106,1113.750000
2024-11-21,BK1106,1112.390000
2024-11-22,BK1106,1058.310000
2024-11-25,BK1106,1070.930000
2024-11-26,BK1106,1072.730000
2024-11-27,BK1106,1094.600000
2024-11-28,BK1106,1091.520000
2024-11-29,BK1106,1105.310000
2024-12-02,BK1106,1135.430000
2024-12-03,BK1106,1127.190000
2024-12-04,BK1106,1104.430000
2024-12-05,BK1106,1112.200000
2024-12-06,BK1106,1134.570000
2024-12-09,BK1106,1136.680000
2024-12-10,BK1106,1135.700000
2024-12-11,BK1106,1140.800000
2024-12-12,BK1106,1154.800000
2024-12-13,BK1106,1129.370000
2024-12-16,BK1106,1122.760000
2024-12-17,BK1106,1092.060000
2024-12-18,BK1106,1086.950000
2024-12-19,BK1106,1084.600000
2024-12-20,BK1106,1091.770000
2024-12-23,BK1106,1060.950000
2024-12-24,BK1106,1070.210000
2024-12-25,BK1106,1055.410000
2024-12-26,BK1106,1052.850000
2024-12-27,BK1106,1060.630000
2024-12-30,BK1106,1051.620000
2024-12-31,BK1106,1028.860000
2025-01-02,BK1106,1012.070000
2025-01-03,BK1106,1001.110000
2025-01-06,BK1106,1021.430000
2025-01-07,BK1106,1006.630000
2025-01-08,BK1106,998.190000
2025-01-09,BK1106,989.070000
2025-01-10,BK1106,961.930000
2025-01-13,BK1106,967.790000
2025-01-14,BK1106,999.630000
2025-01-15,BK1106,987.880000
2025-01-16,BK1106,988.690000
2025-01-17,BK1106,994.370000
2025-01-20,BK1106,1006.530000
2025-01-21,BK1106,996.610000
2025-01-22,BK1106,987.600000
2025-01-23,BK1106,986.440000
2025-01-24,BK1106,988.090000
2025-01-27,BK1106,985.770000
2025-02-05,BK1106,996.920000
2025-02-06,BK1106,1008.160000
2025-02-07,BK1106,1024.510000
2025-02-10,BK1106,1047.190000
2025-02-11,BK1106,1032.110000
2025-02-12,BK1106,1032.580000
2025-02-13,BK1106,1025.350000
2025-02-14,BK1106,1045.860000
2025-02-17,BK1106,1051.680000
2025-02-18,BK1106,1031.660000
2025-02-19,BK1106,1040.520000
2025-02-20,BK1106,1060.100000
2025-02-21,BK1106,1074.010000
2025-02-24,BK1106,1075.990000
2025-02-25,BK1106,1065.350000
2025-02-26,BK1106,1088.090000
2025-02-27,BK1106,1096.360000
2025-02-28,BK1106,1063.400000
2025-03-03,BK1106,1072.140000
2025-03-04,BK1106,1076.310000
2025-03-05,BK1106,1069.080000
2025-03-06,BK1106,1086.830000
2025-03-07,BK1106,1077.180000
2025-03-10,BK1106,1090.340000
2025-03-11,BK1106,1091.130000
2025-03-12,BK1106,1084.290000
2025-03-13,BK1106,1072.240000
2025-03-14,BK1106,1093.300000
2025-03-17,BK1106,1094.920000
2025-03-18,BK1106,1103.250000
2025-03-19,BK1106,1101.790000
2025-03-20,BK1106,1097.680000
2025-03-21,BK1106,1082.830000
2025-03-24,BK1106,1069.780000
2025-03-25,BK1106,1070.370000
2025-03-26,BK1106,1072.670000
2025-03-27,BK1106,1100.250000
2025-03-28,BK1106,1101.790000
2025-03-31,BK1106,1083.570000
2025-04-01,BK1106,1134.890000
2025-04-02,BK1106,1138.190000
2025-04-03,BK1106,1137.820000
2025-04-07,BK1106,999.790000
2025-04-08,BK1106,1013.040000
2025-04-09,BK1106,1015.910000
2025-04-10,BK1106,1045.980000
2025-04-11,BK1106,1057.280000
2025-04-14,BK1106,1080.560000
2025-04-15,BK1106,1082.980000
2025-04-16,BK1106,1065.620000
2025-04-17,BK1106,1068.610000
2025-04-18,BK1106,1066.890000
2025-04-21,BK1106,1095.410000
2025-04-22,BK1106,1111.060000
2025-04-23,BK1106,1099.120000
2025-04-24,BK1106,1106.140000
2025-04-25,BK1106,1092.020000
2025-04-28,BK1106,1084.000000
2025-04-29,BK1106,1088.390000
2025-04-30,BK1106,1094.180000
2025-05-06,BK1106,1109.970000
2025-05-07,BK1106,1108.100000
2025-05-08,BK1106,1115.920000
2025-05-09,BK1106,1110.410000
2025-05-12,BK1106,1101.440000
2025-05-13,BK1106,1110.180000
2025-05-14,BK1106,1108.370000
2025-05-15,BK1106,1111.280000
2025-05-16,BK1106,1128.660000
2025-05-19,BK1106,1126.040000
2025-05-20,BK1106,1150.420000
2025-05-21,BK1106,1166.320000
2025-05-22,BK1106,1156.850000
2025-05-23,BK1106,1170.120000
2025-05-26,BK1106,1152.430000
2025-05-27,BK1106,1173.010000
2025-05-28,BK1106,1163.910000
2025-05-29,BK1106,1215.760000
2025-05-30,BK1106,1241.950000
2025-06-03,BK1106,1289.000000
2025-06-04,BK1106,1299.470000
2025-06-05,BK1106,1275.110000
2025-06-06,BK1106,1275.060000
2025-06-09,BK1106,1332.170000
2025-06-10,BK1106,1345.730000
2025-06-11,BK1106,1342.430000
2025-06-12,BK1106,1368.490000
2025-06-13,BK1106,1327.960000
2025-06-16,BK1106,1327.600000
2025-06-17,BK1106,1301.200000
2025-06-18,BK1106,1280.760000
2025-06-19,BK1106,1249.080000
2025-06-20,BK1106,1245.770000
2025-06-23,BK1106,1268.080000
2025-06-24,BK1106,1284.800000
2025-06-25,BK1106,1282.180000
2025-06-26,BK1106,1265.930000
2025-06-27,BK1106,1277.510000
2025-06-30,BK1106,1297.360000
2025-07-01,BK1106,1339.860000
2025-07-02,BK1106,1322.640000
2025-07-03,BK1106,1361.690000
2025-07-04,BK1106,1376.660000
2025-07-07,BK1106,1365.110000
2025-07-08,BK1106,1373.180000
2025-07-09,BK1106,1375.730000
2025-07-10,BK1106,1394.880000
2025-07-11,BK1106,1415.160000
2025-07-14,BK1106,1435.250000
2025-07-15,BK1106,1422.200000
2025-07-16,BK1106,1450.720000
2025-07-17,BK1106,1496.770000
2025-07-18,BK1106,1515.660000
2025-07-21,BK1106,1532.710000
2025-07-22,BK1106,1526.430000
2025-07-23,BK1106,1522.520000
2025-07-24,BK1106,1545.260000
2025-07-25,BK1106,1533.290000
2025-07-28,BK1106,1555.230000
2025-07-29,BK1106,1610.440000
2025-07-30,BK1106,1608.680000
2025-07-31,BK1106,1623.490000
2025-08-01,BK1106,1631.150000
2025-08-04,BK1106,1639.420000
2025-08-05,BK1106,1632.970000
2025-08-06,BK1106,1612.140000
2025-08-07,BK1106,1585.050000
2025-08-08,BK1106,1586.140000
2025-08-11,BK1106,1618.930000
2025-08-12,BK1106,1600.530000
2025-08-13,BK1106,1636.500000
2025-08-14,BK1106,1618.820000
2025-08-15,BK1106,1644.920000
2025-08-18,BK1106,1678.260000
2025-08-19,BK1106,1687.100000
2025-08-20,BK1106,1671.850000
2025-08-21,BK1106,1664.550000
2025-08-22,BK1106,1666.370000
2025-08-25,BK1106,1702.930000
2025-08-26,BK1106,1678.620000
2025-08-27,BK1106,1626.310000
2025-08-28,BK1106,1619.580000
2025-08-29,BK1106,1637.650000
2025-09-01,BK1106,1689.410000
2025-09-02,BK1106,1663.510000
2025-09-03,BK1106,1659.610000
2025-09-04,BK1106,1623.830000
2025-09-05,BK1106,1657.800000
2025-09-08,BK1106,1662.470000
2025-09-09,BK1106,1623.450000
2025-09-10,BK1106,1619.720000
2025-09-11,BK1106,1624.210000
2025-09-12,BK1106,1641.710000
2025-09-15,BK1106,1643.610000
2025-09-16,BK1106,1643.980000
2025-09-17,BK1106,1632.140000
2025-09-18,BK1106,1625.560000
2025-09-19,BK1106,1595.850000
2025-09-22,BK1106,1593.130000
2025-09-23,BK1106,1557.520000
2025-09-24,BK1106,1583.880000
2025-09-25,BK1106,1574.400000
2025-09-26,BK1106,1541.340000
2025-09-29,BK1106,1539.210000
2025-09-30,BK1106,1552.070000
2025-10-09,BK1106,1548.050000
2025-10-10,BK1106,1535.110000
2025-10-13,BK1106,1519.070000
2025-10-14,BK1106,1497.400000
2025-10-15,BK1106,1541.290000
2025-10-16,BK1106,1543.670000
2025-10-17,BK1106,1522.080000
2025-10-20,BK1106,1526.050000
2025-10-21,BK1106,1538.250000
2025-10-22,BK1106,1540.500000
2025-10-23,BK1106,1521.470000
2025-10-24,BK1106,1522.470000
2025-10-27,BK1106,1536.070000
2025-10-28,BK1106,1526.770000
2025-10-29,BK1106,1537.060000
2025-10-30,BK1106,1518.080000
2025-10-31,BK1106,1577.390000
2025-11-03,BK1106,1586.480000
2025-11-04,BK1106,1549.400000
2025-11-05,BK1106,1543.840000
2025-11-06,BK1106,1538.920000
2025-11-07,BK1106,1530.820000
2025-11-10,BK1106,1551.650000
2025-11-11,BK1106,1560.620000
2025-11-12,BK1106,1575.290000
2025-11-13,BK1106,1597.410000
2025-11-14,BK1106,1606.340000
2025-11-17,BK1106,1573.960000
2025-11-18,BK1106,1551.960000
2025-11-19,BK1106,1520.820000
2025-11-20,BK1106,1518.880000
2025-11-21,BK1106,1465.520000
2025-11-24,BK1106,1488.040000
2025-11-25,BK1106,1512.930000
2025-11-26,BK1106,1531.740000
2025-11-27,BK1106,1526.640000
2025-11-28,BK1106,1527.990000
2025-12-01,BK1106,1532.520000
2025-12-02,BK1106,1512.530000
2025-12-03,BK1106,1508.980000
2025-12-04,BK1106,1507.200000
2025-12-05,BK1106,1512.240000
2025-12-08,BK1106,1512.170000
2025-12-09,BK1106,1497.700000
2025-12-10,BK1106,1499.530000
2025-12-11,BK1106,1492.820000
2025-12-12,BK1106,1490.230000
2025-12-15,BK1106,1468.450000
2025-12-16,BK1106,1441.900000
2025-12-17,BK1106,1457.380000
2025-12-18,BK1106,1463.030000
2025-12-19,BK1106,1488.720000
2025-12-22,BK1106,1487.810000
2025-12-23,BK1106,1481.790000
2025-12-24,BK1106,1484.560000
2025-12-25,BK1106,1489.180000
2025-12-26,BK1106,1481.470000
2025-12-29,BK1106,1463.210000
2025-12-30,BK1106,1454.860000
2025-12-31,BK1106,1454.420000
2026-01-05,BK1106,1512.260000
2026-01-06,BK1106,1520.150000
2026-01-07,BK1106,1538.160000
2026-01-08,BK1106,1553.860000
2026-01-09,BK1106,1592.770000
2026-01-12,BK1106,1597.240000
2026-01-13,BK1106,1622.910000
2026-01-14,BK1106,1622.830000
2026-01-15,BK1106,1596.490000
2026-01-16,BK1106,1580.370000
2026-01-19,BK1106,1580.160000
2026-01-20,BK1106,1572.370000
2026-01-21,BK1106,1575.530000
2026-01-22,BK1106,1567.780000
2026-01-23,BK1106,1595.420000
2026-01-26,BK1106,1602.140000
2026-01-27,BK1106,1579.410000
2026-01-28,BK1106,1552.900000
2026-01-29,BK1106,1541.000000
2026-01-30,BK1106,1530.700000
2026-02-02,BK1106,1489.940000
2026-02-03,BK1106,1513.920000
2026-02-04,BK1106,1526.630000
2026-02-05,BK1106,1524.720000
2026-02-06,BK1106,1532.330000
2026-02-09,BK1106,1543.120000
2026-02-10,BK1106,1553.290000
2026-02-11,BK1106,1542.940000
2026-02-12,BK1106,1529.400000
2026-02-13,BK1106,1515.080000
2026-02-24,BK1106,1518.010000
2026-02-25,BK1106,1530.090000
2026-02-26,BK1106,1515.640000
2026-02-27,BK1106,1521.560000
2026-03-02,BK1106,1483.120000
2026-03-03,BK1106,1437.990000
2026-03-04,BK1106,1426.400000
2026-03-05,BK1106,1444.070000
2026-03-06,BK1106,1487.560000
2026-03-09,BK1106,1477.380000
2026-03-10,BK1106,1510.940000
2026-03-11,BK1106,1500.570000
2026-03-12,BK1106,1487.160000
2026-03-13,BK1106,1478.990000
2026-03-16,BK1106,1487.820000
2026-03-17,BK1106,1477.780000
2026-03-18,BK1106,1490.250000
2026-03-19,BK1106,1456.260000
2026-03-20,BK1106,1426.130000
2026-03-23,BK1106,1346.970000
2026-03-24,BK1106,1399.500000
2026-03-25,BK1106,1416.990000
2026-03-26,BK1106,1406.700000
2026-03-27,BK1106,1471.860000
2026-03-30,BK1106,1489.280000
2026-03-31,BK1106,1483.510000
2026-04-01,BK1106,1561.200000
2026-04-02,BK1106,1579.490000
2026-04-03,BK1106,1539.990000
2026-04-07,BK1106,1543.570000
2026-04-08,BK1106,1560.760000
2026-04-09,BK1106,1531.570000
2026-04-10,BK1106,1536.440000
