date,code,close
2024-09-23,BK0921,921.620000
2024-09-24,BK0921,947.220000
2024-09-25,BK0921,960.590000
2024-09-26,BK0921,993.490000
2024-09-27,BK0921,1047.460000
2024-09-30,BK0921,1177.570000
2024-10-08,BK0921,1327.550000
2024-10-09,BK0921,1219.860000
2024-10-10,BK0921,1212.220000
2024-10-11,BK0921,1144.940000
2024-10-14,BK0921,1205.850000
2024-10-15,BK0921,1211.590000
2024-10-16,BK0921,1208.830000
2024-10-17,BK0921,1215.690000
2024-10-18,BK0921,1268.960000
2024-10-21,BK0921,1347.410000
2024-10-22,BK0921,1333.430000
2024-10-23,BK0921,1346.920000
2024-10-24,BK0921,1330.510000
2024-10-25,BK0921,1349.250000
2024-10-28,BK0921,1373.670000
2024-10-29,BK0921,1370.580000
2024-10-30,BK0921,1377.540000
2024-10-31,BK0921,1410.770000
2024-11-01,BK0921,1314.820000
2024-11-04,BK0921,1366.890000
2024-11-05,BK0921,1433.830000
2024-11-06,BK0921,1462.210000
2024-11-07,BK0921,1472.980000
2024-11-08,BK0921,1523.860000
2024-11-11,BK0921,1580.570000
2024-11-12,BK0921,1547.410000
2024-11-13,BK0921,1551.380000
2024-11-14,BK0921,1491.930000
2024-11-15,BK0921,1441.520000
2024-11-18,BK0921,1403.090000
2024-11-19,BK0921,1445.340000
2024-11-20,BK0921,1488.690000
2024-11-21,BK0921,1498.990000
2024-11-22,BK0921,1421.820000
2024-11-25,BK0921,1408.940000
2024-11-26,BK0921,1399.430000
2024-11-27,BK0921,1459.650000
2024-11-28,BK0921,1439.630000
2024-11-29,BK0921,1455.790000
2024-12-02,BK0921,1486.640000
2024-12-03,BK0921,1474.140000
2024-12-04,BK0921,1457.840000
2024-12-05,BK0921,1495.000000
2024-12-06,BK0921,1490.820000
2024-12-09,BK0921,1465.380000
2024-12-10,BK0921,1502.280000
2024-12-11,BK0921,1525.880000
2024-12-12,BK0921,1543.760000
2024-12-13,BK0921,1521.390000
2024-12-16,BK0921,1492.620000
2024-12-17,BK0921,1429.930000
2024-12-18,BK0921,1454.040000
2024-12-19,BK0921,1458.680000
2024-12-20,BK0921,1472.630000
2024-12-23,BK0921,1399.180000
2024-12-24,BK0921,1400.960000
2024-12-25,BK0921,1363.440000
2024-12-26,BK0921,1392.780000
2024-12-27,BK0921,1400.030000
2024-12-30,BK0921,1383.890000
2024-12-31,BK0921,1326.150000
2025-01-02,BK0921,1286.600000
2025-01-03,BK0921,1215.850000
2025-01-06,BK0921,1202.300000
2025-01-07,BK0921,1239.570000
2025-01-08,BK0921,1234.490000
2025-01-09,BK0921,1248.910000
2025-01-10,BK0921,1210.010000
2025-01-13,BK0921,1213.970000
2025-01-14,BK0921,1279.900000
2025-01-15,BK0921,1264.560000
2025-01-16,BK0921,1276.300000
2025-01-17,BK0921,1278.880000
2025-01-20,BK0921,1282.460000
2025-01-21,BK0921,1276.100000
2025-01-22,BK0921,1256.060000
2025-01-23,BK0921,1254.270000
2025-01-24,BK0921,1265.290000
2025-01-27,BK0921,1239.130000
2025-02-05,BK0921,1272.140000
2025-02-06,BK0921,1323.660000
2025-02-07,BK0921,1339.980000
2025-02-10,BK0921,1373.860000
2025-02-11,BK0921,1375.760000
2025-02-12,BK0921,1394.070000
2025-02-13,BK0921,1376.000000
2025-02-14,BK0921,1376.510000
2025-02-17,BK0921,1391.090000
2025-02-18,BK0921,1342.690000
2025-02-19,BK0921,1383.780000
2025-02-20,BK0921,1418.500000
2025-02-21,BK0921,1436.420000
2025-02-24,BK0921,1443.660000
2025-02-25,BK0921,1442.820000
2025-02-26,BK0921,1451.410000
2025-02-27,BK0921,1436.510000
2025-02-28,BK0921,1364.180000
2025-03-03,BK0921,1358.540000
2025-03-04,BK0921,1405.960000
2025-03-05,BK0921,1439.300000
2025-03-06,BK0921,1469.430000
2025-03-07,BK0921,1461.370000
2025-03-10,BK0921,1464.760000
2025-03-11,BK0921,1485.900000
2025-03-12,BK0921,1484.280000
2025-03-13,BK0921,1462.990000
2025-03-14,BK0921,1469.570000
2025-03-17,BK0921,1471.750000
2025-03-18,BK0921,1466.120000
2025-03-19,BK0921,1448.650000
2025-03-20,BK0921,1455.910000
2025-03-21,BK0921,1448.310000
2025-03-24,BK0921,1403.590000
2025-03-25,BK0921,1390.700000
2025-03-26,BK0921,1396.960000
2025-03-27,BK0921,1380.600000
2025-03-28,BK0921,1348.020000
2025-03-31,BK0921,1332.200000
2025-04-01,BK0921,1350.690000
2025-04-02,BK0921,1346.950000
2025-04-03,BK0921,1330.660000
2025-04-07,BK0921,1153.700000
2025-04-08,BK0921,1159.140000
2025-04-09,BK0921,1220.860000
2025-04-10,BK0921,1242.380000
2025-04-11,BK0921,1267.260000
2025-04-14,BK0921,1274.170000
2025-04-15,BK0921,1264.970000
2025-04-16,BK0921,1240.970000
2025-04-17,BK0921,1239.350000
2025-04-18,BK0921,1256.950000
2025-04-21,BK0921,1281.090000
2025-04-22,BK0921,1272.650000
2025-04-23,BK0921,1284.240000
2025-04-24,BK0921,1269.000000
2025-04-25,BK0921,1265.160000
2025-04-28,BK0921,1241.160000
2025-04-29,BK0921,1251.880000
2025-04-30,BK0921,1275.900000
2025-05-06,BK0921,1325.740000
2025-05-07,BK0921,1350.590000
2025-05-08,BK0921,1393.850000
2025-05-09,BK0921,1381.430000
