date,code,close
2024-09-23,BK0963,985.260000
2024-09-24,BK0963,1017.240000
2024-09-25,BK0963,1029.070000
2024-09-26,BK0963,1059.810000
2024-09-27,BK0963,1120.030000
2024-09-30,BK0963,1260.710000
2024-10-08,BK0963,1416.200000
2024-10-09,BK0963,1268.240000
2024-10-10,BK0963,1267.970000
2024-10-11,BK0963,1191.290000
2024-10-14,BK0963,1253.450000
2024-10-15,BK0963,1240.200000
2024-10-16,BK0963,1237.390000
2024-10-17,BK0963,1249.110000
2024-10-18,BK0963,1302.260000
2024-10-21,BK0963,1380.880000
2024-10-22,BK0963,1367.790000
2024-10-23,BK0963,1393.750000
2024-10-24,BK0963,1376.490000
2024-10-25,BK0963,1401.100000
2024-10-28,BK0963,1427.000000
2024-10-29,BK0963,1406.680000
2024-10-30,BK0963,1413.880000
2024-10-31,BK0963,1444.500000
2024-11-01,BK0963,1371.500000
2024-11-04,BK0963,1417.300000
2024-11-05,BK0963,1490.800000
2024-11-06,BK0963,1511.060000
2024-11-07,BK0963,1523.390000
2024-11-08,BK0963,1567.860000
2024-11-11,BK0963,1620.780000
2024-11-12,BK0963,1575.580000
2024-11-13,BK0963,1576.030000
2024-11-14,BK0963,1517.790000
2024-11-15,BK0963,1470.920000
2024-11-18,BK0963,1429.330000
2024-11-19,BK0963,1471.570000
2024-11-20,BK0963,1509.810000
2024-11-21,BK0963,1519.560000
2024-11-22,BK0963,1451.570000
2024-11-25,BK0963,1450.220000
2024-11-26,BK0963,1427.400000
2024-11-27,BK0963,1474.420000
2024-11-28,BK0963,1470.200000
2024-11-29,BK0963,1493.480000
2024-12-02,BK0963,1523.560000
2024-12-03,BK0963,1520.970000
2024-12-04,BK0963,1500.020000
2024-12-05,BK0963,1528.720000
2024-12-06,BK0963,1530.390000
2024-12-09,BK0963,1513.860000
2024-12-10,BK0963,1539.230000
2024-12-11,BK0963,1555.580000
2024-12-12,BK0963,1565.490000
2024-12-13,BK0963,1530.350000
2024-12-16,BK0963,1507.480000
2024-12-17,BK0963,1449.760000
2024-12-18,BK0963,1457.770000
2024-12-19,BK0963,1467.040000
2024-12-20,BK0963,1491.750000
2024-12-23,BK0963,1423.930000
2024-12-24,BK0963,1435.980000
2024-12-25,BK0963,1406.240000
2024-12-26,BK0963,1432.480000
2024-12-27,BK0963,1446.620000
2024-12-30,BK0963,1432.370000
2024-12-31,BK0963,1379.400000
2025-01-02,BK0963,1338.230000
2025-01-03,BK0963,1285.220000
2025-01-06,BK0963,1274.450000
2025-01-07,BK0963,1314.050000
2025-01-08,BK0963,1307.260000
2025-01-09,BK0963,1327.210000
2025-01-10,BK0963,1292.020000
2025-01-13,BK0963,1296.840000
2025-01-14,BK0963,1366.630000
2025-01-15,BK0963,1350.720000
2025-01-16,BK0963,1356.460000
2025-01-17,BK0963,1359.430000
2025-01-20,BK0963,1371.740000
2025-01-21,BK0963,1372.150000
2025-01-22,BK0963,1359.960000
2025-01-23,BK0963,1357.050000
2025-01-24,BK0963,1374.370000
2025-01-27,BK0963,1343.540000
2025-02-05,BK0963,1374.980000
2025-02-06,BK0963,1425.750000
2025-02-07,BK0963,1443.490000
2025-02-10,BK0963,1474.450000
2025-02-11,BK0963,1470.780000
2025-02-12,BK0963,1489.090000
2025-02-13,BK0963,1464.940000
2025-02-14,BK0963,1466.620000
2025-02-17,BK0963,1480.110000
2025-02-18,BK0963,1439.430000
2025-02-19,BK0963,1486.530000
2025-02-20,BK0963,1517.440000
2025-02-21,BK0963,1541.870000
2025-02-24,BK0963,1557.080000
2025-02-25,BK0963,1560.770000
2025-02-26,BK0963,1588.050000
2025-02-27,BK0963,1577.420000
2025-02-28,BK0963,1507.520000
2025-03-03,BK0963,1515.970000
2025-03-04,BK0963,1567.100000
2025-03-05,BK0963,1601.410000
2025-03-06,BK0963,1627.760000
2025-03-07,BK0963,1631.950000
2025-03-10,BK0963,1641.400000
2025-03-11,BK0963,1665.310000
2025-03-12,BK0963,1666.040000
2025-03-13,BK0963,1645.200000
2025-03-14,BK0963,1665.630000
2025-03-17,BK0963,1672.150000
2025-03-18,BK0963,1672.560000
2025-03-19,BK0963,1655.340000
2025-03-20,BK0963,1668.650000
2025-03-21,BK0963,1649.390000
2025-03-24,BK0963,1608.640000
2025-03-25,BK0963,1609.370000
2025-03-26,BK0963,1617.020000
2025-03-27,BK0963,1593.170000
2025-03-28,BK0963,1558.300000
2025-03-31,BK0963,1533.320000
2025-04-01,BK0963,1551.140000
2025-04-02,BK0963,1551.560000
2025-04-03,BK0963,1537.460000
2025-04-07,BK0963,1327.880000
2025-04-08,BK0963,1339.870000
2025-04-09,BK0963,1417.070000
2025-04-10,BK0963,1442.500000
2025-04-11,BK0963,1466.360000
2025-04-14,BK0963,1487.320000
2025-04-15,BK0963,1480.100000
2025-04-16,BK0963,1453.370000
2025-04-17,BK0963,1462.060000
2025-04-18,BK0963,1470.990000
2025-04-21,BK0963,1505.270000
2025-04-22,BK0963,1496.360000
2025-04-23,BK0963,1513.590000
2025-04-24,BK0963,1492.650000
2025-04-25,BK0963,1493.390000
2025-04-28,BK0963,1470.600000
2025-04-29,BK0963,1484.780000
2025-04-30,BK0963,1517.440000
2025-05-06,BK0963,1567.280000
2025-05-07,BK0963,1606.060000
2025-05-08,BK0963,1646.980000
2025-05-09,BK0963,1628.390000
2025-05-12,BK0963,1681.020000
2025-05-13,BK0963,1649.900000
2025-05-14,BK0963,1638.990000
2025-05-15,BK0963,1615.130000
2025-05-16,BK0963,1626.440000
2025-05-19,BK0963,1646.570000
2025-05-20,BK0963,1643.660000
2025-05-21,BK0963,1622.560000
2025-05-22,BK0963,1610.490000
2025-05-23,BK0963,1590.310000
2025-05-26,BK0963,1617.130000
2025-05-27,BK0963,1617.390000
2025-05-28,BK0963,1605.080000
2025-05-29,BK0963,1642.790000
2025-05-30,BK0963,1621.590000
2025-06-03,BK0963,1639.730000
2025-06-04,BK0963,1645.810000
2025-06-05,BK0963,1675.860000
2025-06-06,BK0963,1668.620000
2025-06-09,BK0963,1683.100000
2025-06-10,BK0963,1658.610000
2025-06-11,BK0963,1659.060000
2025-06-12,BK0963,1653.980000
2025-06-13,BK0963,1654.370000
2025-06-16,BK0963,1663.860000
2025-06-17,BK0963,1662.870000
2025-06-18,BK0963,1673.600000
2025-06-19,BK0963,1633.710000
2025-06-20,BK0963,1609.020000
2025-06-23,BK0963,1645.700000
2025-06-24,BK0963,1670.910000
2025-06-25,BK0963,1709.170000
2025-06-26,BK0963,1719.110000
2025-06-27,BK0963,1727.110000
2025-06-30,BK0963,1773.410000
2025-07-01,BK0963,1769.550000
2025-07-02,BK0963,1745.510000
2025-07-03,BK0963,1765.800000
2025-07-04,BK0963,1733.440000
2025-07-07,BK0963,1733.290000
2025-07-08,BK0963,1754.900000
2025-07-09,BK0963,1747.320000
2025-07-10,BK0963,1738.580000
2025-07-11,BK0963,1745.740000
2025-07-14,BK0963,1754.310000
2025-07-15,BK0963,1743.220000
